GeneSymbol,Mix1,Mix2,Mix3,Mix4,Mix5
SYNGR3,78.07162943,94.96079555,182.717676,74.43423088,126.1763318
SYNGR4,244.0430097,218.9463242,146.5334146,270.8799119,196.415899
SYNJ1,176.1858125,248.7758025,263.4782408,504.4110446,629.8751929
SYNJ2,90.62080991,100.9324567,111.8421671,64.55875431,62.46721335
SYNJ2BP,172.4596492,164.3098249,185.6407459,107.9767419,128.1601252
SYNM,381.3233616,346.2276842,284.3262811,349.1400776,252.9952134
SYNPO2L,25.2163651,26.10917144,16.92634835,18.42508621,14.21273495
SYP,141.6243005,136.0899571,89.11424037,130.1355577,85.99167472
SYPL1,2512.059382,1830.155528,990.6592083,2209.230646,1038.142427
SYT1,18.67762322,24.93916617,27.09212447,31.7403818,40.44795013
SYT11,269.3060147,255.9226476,335.8362168,232.713872,229.2495393
SYT13,487.954479,435.063172,294.9748513,522.4199278,334.5799943
SYT17,60.81883397,56.65486316,58.71772747,58.22366888,102.826932
SYT5,70.21598828,75.04289322,59.65005214,65.25367432,61.60417025
SYTL2,124.0414643,152.47955,241.1610391,115.8102857,120.6860265
T,32.81154267,32.44154711,24.07118762,36.54530184,29.32596749
TAAR2,356.3187879,313.1548985,145.8732592,353.2209079,177.8440339
TAAR5,35.81637113,40.04929293,33.5836923,41.17081014,41.35310086
TAB1,226.5226808,232.9944768,258.1178017,149.7416504,206.8055979
TAB2,1407.482513,1416.710959,1150.357924,1206.740966,1227.26258
TAC1,72.33880275,58.90503233,24.92293822,75.13564277,36.42810207
TAC3,646.3171736,617.4285296,431.3132548,600.4297433,441.8173973
TACC1,1126.19102,1171.649867,1354.676105,1520.384396,1715.684377
TACC2,78.54462509,63.51582246,62.07454282,79.93319041,63.624371
TACC3,376.1078985,436.6300919,354.1246545,417.6877971,498.7342376
TACO1,347.0668587,382.238102,314.2799106,309.5052647,309.1624441
TACR1,48.3027875,65.55107896,53.49686747,65.26360293,75.97948287
TACR2,46.2913014,48.27673959,38.09254131,47.29276613,46.28767685
TACR3,77.80776829,70.30662259,44.0107164,82.32058885,60.76140867
TACSTD2,53.53082143,57.54937948,62.36281081,96.3076209,111.843782
TADA2A,85.98980579,87.80781586,80.81807181,76.32423972,78.33790238
TADA3,108.3754739,126.4432549,156.5653611,123.9684883,178.6170818
TAF1,392.5401002,415.6437978,337.1631552,354.5620765,295.3413613
TAF10,3136.490811,2890.766328,2267.53483,2926.232868,2325.741406
TAF11,676.7898536,679.3593216,547.5757054,710.1046346,565.6456772
TAF12,295.2377577,303.0353671,230.733552,266.4368194,276.1825248
TAF13,12.08370166,12.69131586,19.57401626,21.35131661,26.81007659
TAF15,315.5629246,443.7025218,442.1754117,264.2584599,385.748321
TAF1A,176.1129855,170.1116504,116.7153322,142.2845965,96.42767695
TAF1B,126.0742622,109.2197903,150.150068,103.4195646,103.7326152
TAF1C,143.9583702,158.0264021,168.9996758,104.6443513,131.4785477
TAF2,693.4559459,680.3505697,864.640454,825.1281425,890.4712365
TAF4,188.7502104,168.6346677,205.2317958,177.0327753,181.0897664
TAF4B,660.6570409,586.3401569,247.9305033,629.6080116,331.2709176
TAF5,377.1867621,396.3897367,373.5150757,343.4012687,311.7167921
TAF5L,1072.192324,892.6942781,834.8890508,999.435184,727.6867777
TAF6,632.8440069,589.1851392,546.6331634,453.8315233,396.0612373
TAF6L,127.5057639,133.3274576,103.8597212,109.33074,106.2287838
TAF7,3147.382532,2657.749511,2036.124595,3384.917055,2535.463355
TAF7L,89.02512286,67.51136051,47.69579569,88.84592157,58.18380357
TAF9,1026.100288,1067.580618,962.2577321,1024.38783,997.2105165
TAF9B,144.0271982,136.426582,112.6725677,75.53928005,62.03646765
TAGLN,172.0057864,190.6714529,89.68499608,168.8986014,133.8688675
TAGLN2,3909.308996,3088.347988,1987.521151,3956.324974,2621.572095
TAGLN3,132.730601,132.6803477,126.6463279,122.9488877,117.4113493
TAL1,187.3417138,204.0485652,171.6696176,393.0381096,331.5972914
TALDO1,1620.840647,2523.871339,3585.771071,5694.627732,7919.149639
TANC2,14.43422117,17.69630659,25.46596935,13.25771454,15.78851671
TANK,680.6925679,696.1417071,756.5647551,878.7225814,1051.868856
TAOK2,182.8738066,191.7590995,183.3131611,181.6118582,199.7160902
TAOK3,999.744541,1048.681703,1194.559032,1296.664904,1402.927219
TAP1,1809.089794,2286.413281,2929.93958,1978.374289,3385.390768
TAP2,272.055867,279.489376,229.5320308,276.1709558,274.0750464
TAPBP,1028.542459,962.6726371,815.614553,1011.525576,867.3776283
TAPBPL,495.282488,600.0964311,508.3225519,453.160303,455.97846
TARBP1,477.7648071,498.8783469,311.2488684,374.4607826,271.2988288
TARBP2,556.8433264,543.6301485,367.4038383,481.8923115,352.213576
TARDBPP1,36.79329298,31.81775311,29.95380423,38.64725246,33.58448078
TARS,826.2220915,1037.382476,1408.217987,763.6172848,962.0967006
TARS2,258.2628812,285.3059376,326.7009259,192.5315452,241.6852126
TAS2R1,499.2576802,438.3960297,233.9863372,513.3102576,294.4993863
TAS2R10,42.67249648,36.45250725,29.49163094,48.46808362,38.26680519
TAS2R13,67.5913423,62.65649969,37.18789005,81.02536028,55.84678321
TAS2R14,214.6513,186.9046744,115.5429908,227.4501187,133.3291133
TAS2R16,316.0598854,286.1014593,131.4234402,329.853684,181.8106744
TAS2R3,9.53241741,9.554362337,7.985872621,9.642004029,8.349525224
TAS2R4,314.1113131,273.7564619,119.7242649,311.9850191,139.5700576
TAS2R7,80.60394384,86.25686073,45.00557143,87.51973493,61.26090645
TAS2R8,7.146314462,7.044877844,6.336242172,7.326280089,6.722397186
TAS2R9,123.6673937,116.8598099,100.7007473,118.5056469,97.71413659
TASP1,259.0174159,235.6489641,221.6385043,233.2502356,181.436159
TAT,55.91681815,60.74874947,30.26612282,68.22805184,52.62301446
TATDN2,1310.170192,1297.168279,1170.683898,1089.600365,928.9120124
TAX1BP1,943.1089769,1098.776384,1107.096811,1317.488696,1754.595622
TAX1BP3,315.4504608,395.1027419,581.8277362,538.8674253,875.4575319
TAZ,206.5783771,215.1289982,196.151786,163.0180173,190.4833137
TBC1D1,866.55592,978.6366975,697.6692436,965.0548256,939.5276703
TBC1D10B,1260.405761,1174.492509,887.8599883,1217.824325,881.5409774
TBC1D12,325.7742556,327.773958,237.3333385,321.4889801,310.1965319
TBC1D13,363.788998,350.3563847,373.9313972,488.9963065,526.6035986
TBC1D15,844.2738077,900.0357318,636.8229629,952.9452276,870.71954
TBC1D17,256.7974297,272.7930927,175.781131,205.7581906,173.2976459
TBC1D19,160.4794202,150.5825238,199.8632411,154.9957608,166.1437091
TBC1D2,55.67455175,84.28232557,157.7822534,77.24211393,165.1781001
TBC1D22A,977.896373,937.4931906,645.0617103,1007.963329,806.3417539
TBC1D22B,27.59479909,34.46932877,45.06773412,18.34364695,31.74585053
TBC1D29,188.4981567,184.0848987,132.4864852,225.4313292,191.2110922
TBC1D2B,815.5145813,924.3533869,1629.369807,779.7901876,1482.384567
TBC1D30,83.67216096,84.72840312,70.98537247,97.28126977,86.7931579
TBC1D4,1215.414056,1006.306213,937.621615,559.0800325,591.5684716
TBC1D5,545.4955062,485.023821,424.6851574,468.8973531,357.6096893
TBC1D8,338.0920572,471.4414011,578.960448,586.9950139,863.5747813
TBC1D8B,222.0988891,196.7434882,128.2510427,221.5862408,147.3365216
TBC1D9,1033.134389,816.7731131,366.2480658,823.3868037,417.5229138
TBC1D9B,1297.59319,1294.441126,976.382822,1219.155292,1062.847529
TBCB,859.9233352,782.4886633,1259.740784,781.4374954,1123.411314
TBCC,1034.158651,952.4172326,961.5629434,899.6609134,923.285172
TBCCD1,163.5426258,164.0973969,159.0668153,134.7745538,126.465422
TBCD,160.6190624,190.183415,244.2253087,99.94426186,142.8393528
TBCE,146.2816435,175.6277628,178.8449285,116.9678685,148.9441934
TBK1,931.1137153,1011.842804,1292.892267,1272.810452,1585.187639
TBKBP1,53.02088831,60.89860457,87.28759187,52.45305094,85.95568217
TBL1X,317.8016797,382.7437887,518.5737774,490.9425988,599.5459953
TBL1XR1,379.462594,359.0252301,421.8951598,297.3878212,351.1793757
TBL1Y,89.06493671,75.3016737,74.29385422,92.41371924,73.78230943
TBL2,465.6450819,605.68751,455.7510461,461.6701539,450.0228597
TBL3,154.636713,169.2111383,196.05316,113.301387,132.3428953
TBP,427.731288,446.5329631,458.1617734,446.3522241,459.7956973
TBPL1,1019.382311,855.9834991,839.7034116,854.398037,606.9636066
TBR1,152.6104247,121.8246754,92.99567669,156.20041,100.8622242
TBRG4,144.8888413,154.5556456,146.0094738,93.30707511,116.8403973
TBX1,49.89119406,48.2906532,51.32857618,58.96571889,57.63475926
TBX10,143.7242938,144.3162773,118.92177,154.1411572,140.0576495
TBX19,56.35999472,84.32507996,129.0458576,52.58487398,148.2211478
TBX2,44.95536271,51.80613652,37.78626371,35.99945616,36.56189332
TBX21,792.3907025,752.1673048,1684.716895,466.0000745,541.8410852
TBX3,11.55889915,12.24279311,9.333733412,11.236969,10.17081038
TBX4,35.6203123,36.1812995,41.92335517,45.45846197,48.56078481
TBX5,133.9792439,120.9908692,88.11694769,138.0537753,102.5744645
TBX6,137.2509309,131.4170208,107.1013761,134.2183604,109.9915554
TBXA2R,235.3971459,226.3372194,165.442724,250.6543097,201.1498182
TBXAS1,183.9589416,279.2565308,565.0530848,602.7118844,1001.385354
TCAP,51.40509254,73.96328477,72.74454378,43.24277204,56.366676
TCEA2,114.1937907,111.9182626,105.7340858,89.87883216,101.0200698
TCEAL1,642.4912865,618.1248804,561.5138938,592.775116,597.941102
TCEAL2,64.71660132,67.19902345,46.1567794,60.52259144,46.6116443
TCEAL4,260.9401744,307.4108691,356.2134229,331.9649065,507.1404853
TCEB1P3,18.39496146,25.8311,24.26349515,16.48844783,22.4324422
TCEB2,305.9882269,301.2327362,321.6851072,376.4942271,444.0994978
TCEB3,683.9237629,675.4023107,562.237506,617.9520144,507.8895913
TCEB3B,355.7490484,301.4533037,143.6051466,373.975053,195.728191
TCERG1,1204.094549,1118.201575,937.2303241,947.0384063,628.2860659
TCF12,1053.2587,924.3027832,904.5034718,905.2221065,758.7466308
TCF15,44.19419954,42.4752822,38.84855063,57.24326858,49.21739454
TCF20,972.0603212,982.3266562,685.3487938,828.3774195,656.9112183
TCF21,24.77264861,24.89299421,21.18006562,24.78164137,24.17504964
TCF25,1442.696523,1602.439739,1552.500534,1142.000531,1121.477103
TCF3,557.4842025,532.1416054,259.6241158,438.9984329,201.0316693
TCF4,1011.267884,746.1030124,220.4805376,834.547887,242.4724058
TCF7,1403.335984,1105.527405,663.1204598,509.7306093,235.196748
TCF7L1,405.1089375,369.9398782,203.9876674,449.8583911,290.5458653
TCF7L2,131.2610443,145.3826132,219.5938944,168.5043631,215.0894535
TCFL5,185.8261846,180.9153499,292.0242535,198.9478727,274.1893063
TCHH,95.07999541,88.16614695,61.43950185,83.07696789,50.35053244
TCIRG1,686.6124687,886.8545382,1461.829361,1219.209492,1935.306905
TCL1A,2438.119029,2602.948741,106.285601,2309.174203,149.7291181
TCL1B,117.6700519,120.2075661,43.11013362,98.83124112,39.09705279
TCL6,23.91840332,24.65727323,15.10716794,23.55276038,15.65706174
TCN1,248.1794915,277.1559178,234.1897575,511.3609882,432.2584947
TCN2,229.1533653,267.1012537,238.0595949,262.5457667,375.7793501
TCOF1,200.1153933,203.175939,217.3084101,134.0360704,153.5351499
TCP1,639.7715046,630.5017257,566.2018226,608.4864167,497.0554036
TCP11,181.7635204,165.5201116,113.9304274,180.1136421,123.7281511
TCP11L1,119.3332172,150.1256335,142.4310086,131.5776674,169.3651994
TCTA,747.8371537,712.9012807,579.8224132,790.5496672,654.470918
TCTN1,289.6600486,319.5779079,100.648531,260.9186696,130.7551476
TCTN2,2211.15926,1657.05903,695.4530057,2010.537791,691.1731609
TCTN3,1085.416939,1099.332615,647.1357217,959.7568225,596.4675723
TDO2,203.7359737,174.560568,93.06094912,215.3152571,121.5363328
TDP1,1386.603895,1301.899795,1162.811371,1023.448224,802.4765423
TDP2,1504.816849,1498.179429,2114.632434,2093.177727,2887.820286
TDRD1,6.663276834,7.694257093,9.677286659,11.51453805,12.20015912
TDRD3,223.0307864,270.5634105,274.1002183,383.6362603,358.6596053
TDRD7,639.1418212,712.8887364,787.7465056,775.4152905,1019.893917
TDRKH,159.6544429,143.5964648,109.9285133,160.6342714,133.515631
TEAD1,128.2861887,124.2301733,69.48375603,125.6761115,80.88574825
TEAD3,61.04851661,80.6859112,71.84586786,56.79598021,71.00003069
TEAD4,114.4434378,106.6462496,79.97142517,127.7625577,100.5581069
TEC,12.09022636,15.13815832,20.91531418,38.02364894,47.37132877
TECPR2,203.1750756,224.8402494,252.1726632,428.2310864,504.6486039
TECTA,164.9398333,149.4085486,94.57418792,180.6900262,126.268446
TEF,49.60422143,65.8834228,40.93688622,62.93681925,68.26197661
TEK,50.67310763,58.94685779,38.62787609,66.9613158,55.87172467
TEKT2,24.92090369,29.9755497,39.38278557,27.35122131,33.97891525
TELO2,182.5430125,206.1324525,191.0629317,124.8987944,137.2339886
TENC1,113.8255675,122.9403532,83.55376173,109.5313011,112.8084083
TEP1,33.94692836,29.1195635,62.64667302,19.76857152,36.34010314
TERF1,288.7044935,333.6761108,447.4114939,262.236564,337.9225122
TERF2,997.198548,877.6244296,800.5845445,793.2541819,679.2777911
TERF2IP,2388.922487,2163.76944,1995.35734,2169.742384,1780.313558
TERT,36.68418697,51.41694477,50.04499553,27.85157074,40.56128723
TES,1615.995868,1418.152898,1585.895421,1255.894849,932.7846023
TESC,353.063671,380.2384287,481.0899752,612.9236858,567.4286172
TESK1,254.5926848,268.7176989,388.4542613,235.7449997,376.2517369
TESK2,990.0521748,880.3586326,367.7395886,1107.401423,609.7076396
TET3,76.52151122,107.180895,164.8763587,132.8037106,212.706178
TEX10,741.9823145,742.6741178,529.4237322,727.2019313,544.2277722
TEX11,9.111281554,10.45214382,10.49347474,10.1722589,11.89799792
TEX12,15.01990005,14.77516049,10.81110262,13.61371185,12.63428176
TEX13A,126.7167494,112.3233569,56.31264867,121.2165775,68.99090769
TEX13B,166.8037376,175.3556594,131.0785307,211.7645642,185.9215596
TEX14,71.83876425,86.01614769,38.47981867,55.80353046,31.55552991
TEX15,163.5639439,151.0080777,95.83676713,174.3098271,116.9204799
TEX2,278.6060278,326.6476909,404.7075979,262.600595,402.4188586
TEX261,520.2207318,536.0134546,460.6754031,508.8473876,491.6727796
TEX264,239.4914213,245.1290558,285.0567967,168.0207368,266.3745008
TF,72.19462723,59.0396145,62.40849568,60.95038715,47.99500082
TFAM,398.9129065,400.9054806,394.5127724,310.2979108,279.7303009
TFAP2A,118.57398,115.5992047,69.05300857,120.2705671,84.08227829
TFAP2B,25.56245615,26.37261976,21.29564361,23.036162,24.1809631
TFAP2C,76.6984052,70.54384893,60.72516293,92.79313312,90.41426494
TFAP4,190.9709537,163.2057166,133.7855447,241.4085322,185.9026444
TFB1M,361.4875903,402.6733636,366.5054585,324.9063563,324.8909365
TFB2M,814.9813149,863.0442239,756.3393891,632.2069216,499.2817992
TFCP2,355.8468638,385.9263903,404.5939852,310.1783356,390.2016911
TFCP2L1,680.2121697,511.2562998,220.7091836,679.3216408,295.644079
TFDP1,919.8646892,956.1922524,681.8956937,968.5547481,835.1151447
TFDP2,229.0953414,280.3572785,313.9015062,306.1435496,321.1231929
TFDP3,14.67086423,20.39454908,21.16884298,21.43530932,41.99253795
TFE3,333.8313671,465.029056,600.1248968,690.9842933,999.0003573
TFEB,304.8433608,278.8378524,355.6384814,520.2524023,575.6579764
TFEC,318.7897601,474.5145488,766.3558454,403.1376678,1326.061277
TFF1,225.3801402,183.2465336,142.7649853,257.8053772,194.9028643
TFF2,28.81584896,31.67088788,32.14870049,27.99571496,29.76781078
TFF3,128.4146196,115.0657204,64.2939011,179.2269091,133.4744459
TFG,1679.842235,2131.076068,1739.074608,2173.36489,2281.782948
TFIP11,390.4270622,454.3113867,603.4211123,446.4191333,579.7124447
TFPI,54.08935211,52.03411368,54.19174566,76.52322617,82.115637
TFPI2,34.80023092,41.09332457,33.80578623,44.57892721,56.71824699
TFPT,353.8295083,396.1633241,398.8670738,261.086585,377.6826069
TFR2,66.95961103,67.83382273,73.93317092,42.54411029,47.4336681
TFRC,2577.882832,3421.265328,4159.879723,3616.798814,6470.768295
TG,157.4840648,161.2258409,139.3858267,213.6824659,201.814102
TGDS,524.9292752,535.6298312,468.4087852,498.2210744,425.1260111
TGFA,147.586937,151.4374399,139.8832694,286.1814927,305.1049985
TGFB1,693.8164362,786.4008642,1054.672458,657.7282448,963.9508495
TGFB1I1,120.8899751,124.2391497,87.39629763,151.98329,125.1997393
TGFB2,120.4002386,101.7000091,66.2291757,118.8375859,75.10014087
TGFB3,391.3617869,364.4092021,278.4678559,430.3269133,327.7110415
TGFBI,461.4011083,1568.869889,2775.586723,983.833025,4475.394309
TGFBR1,260.621494,229.4028526,216.1244947,275.7026736,228.622757
TGFBR2,802.2305961,786.4574308,686.410524,1085.741091,1054.703246
TGFBR3,688.937498,538.958968,1771.217369,282.4251444,487.4615011
TGFBRAP1,180.0329004,162.3070396,221.8513164,100.0017711,113.2778249
TGIF1,364.6112072,452.843768,440.3451515,936.3395448,1119.399805
TGIF2,409.8590524,427.8566449,320.9817805,350.9631909,308.5855091
TGM1,10.98324978,12.98477015,11.21014969,10.60357066,10.98650287
TGM2,48.59009383,76.4867489,132.0642142,53.45034356,199.5309092
TGM3,180.9050479,151.7133664,132.1726108,256.8858534,228.6656999
TGM4,108.3982574,106.3769288,86.08870514,110.8272807,96.14304817
TGM5,150.7458198,196.245528,69.66114658,143.5912952,94.89141889
TGOLN2,1205.535023,1158.02691,1198.437927,1207.270956,1228.438593
TGS1,498.913148,498.618636,441.4251713,499.7782693,436.1289561
TH,40.1253453,44.51963069,48.6689544,41.81140988,49.69628924
TH1L,1634.438068,1476.254415,1321.647608,1157.770552,791.1658601
THADA,472.6653996,392.3474923,427.5624963,341.0784881,309.9237283
THAP1,171.3325528,189.6259023,230.44728,173.9432896,224.4498508
THAP10,282.9040482,228.8970721,116.6870688,285.0393359,137.1024428
THAP11,766.5725534,691.1437897,666.9432977,488.4807045,426.1674431
THAP4,353.8161657,364.4874386,303.7128855,269.2644545,248.4066689
THAP7,436.6416904,434.466796,402.5830443,325.6291463,315.0277331
THAP9,18.26772688,22.9133094,12.38350982,19.2288674,14.47156812
THBD,60.30064834,69.89024791,83.41088245,287.6680837,346.2970571
THBS1,29.5933393,102.3721694,93.79193911,450.3436436,544.4972837
THBS2,106.2105797,92.91207662,50.48429875,121.5524023,97.92541604
THBS3,173.9405412,181.78346,148.4349972,203.0342682,215.1561635
THBS4,198.8782846,219.9628192,134.0670807,327.4093477,300.4042856
THEG,16.78966008,18.72654365,21.05618519,19.01021851,24.3589329
THG1L,289.2948435,332.6622644,259.196498,264.1911729,248.3341314
THNSL1,35.40133175,40.41390818,25.63459482,38.38274207,31.52206335
THNSL2,140.5378811,135.1229286,108.5237164,128.1598913,121.6030458
THOC1,680.5975746,720.0437741,701.4549066,645.1421077,650.6749408
THOC2,749.5525816,733.4455855,743.1599739,532.6359824,519.1913237
THOC5,482.8009524,507.9871706,507.4837118,671.8107338,726.9055052
THOC6,282.7400095,305.5326307,370.2861088,208.1751536,288.3511737
THOC7,961.6908293,924.9630033,860.8195335,894.9712303,798.0992987
THOP1,91.9117608,106.5188682,125.5484348,48.69876443,90.63241641
THPO,30.10724972,31.58977107,22.19621989,35.4923541,29.6265153
THRA,104.145399,104.715794,93.38312992,97.75095827,92.783856
THRAP3,53.28218678,51.40004499,77.83827951,38.88468035,63.90579564
THRB,734.0872592,641.1944031,290.7073568,713.0566192,349.432312
THSD4,115.6571611,107.0714095,82.29221982,143.5495061,124.5558195
THSD7A,125.815009,112.639682,67.07590457,113.8611757,64.10946792
THTPA,382.9381876,388.5884825,404.009891,336.7270652,363.3967184
THUMPD1,964.6870676,937.9901149,746.7338092,766.5831128,589.8436468
THUMPD2,430.7412255,446.7347029,354.119881,364.3485256,301.6585073
THY1,187.7683156,191.2933064,136.7409603,201.3254394,162.9265787
THYN1,845.8894842,909.8181751,746.2036691,623.1881401,604.1657312
TIA1,818.7154516,782.9331854,678.0172511,694.8257151,593.5447079
TIAL1,302.9417113,323.3112879,282.2393139,304.9100352,294.0170905
TIAM1,537.6699587,716.6424072,823.7894594,349.9457474,597.7381449
TICAM1,165.0381192,184.2287093,186.2561167,206.006035,260.8271462
